"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20213","11440565","공덕동","CS200006","일반의원","31","31","0","0","7","2","0"
"20213","11440565","공덕동","CS200007","치과의원","17","17","0","0","0","0","0"
"20213","11440565","공덕동","CS200008","한의원","11","11","0","0","0","0","0"
"20213","11440565","공덕동","CS200009","동물병원","3","3","0","0","0","0","0"
"20213","11440565","공덕동","CS200010","변호사사무소","54","54","2","1","0","0","0"
"20213","11440565","공덕동","CS200012","법무사사무소","39","39","0","0","0","0","0"
"20213","11440565","공덕동","CS200013","기타법무서비스","9","9","22","2","11","1","0"
"20213","11440565","공덕동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS200015","세무사사무소","29","29","3","1","0","0","0"
"20213","11440565","공덕동","CS200016","당구장","14","14","0","0","7","1","0"
"20213","11440565","공덕동","CS200017","골프연습장","2","2","50","1","0","0","0"
"20213","11440565","공덕동","CS200019","PC방","2","2","0","0","0","0","0"
"20213","11440565","공덕동","CS200020","전자게임장","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20213","11440565","공덕동","CS200022","복권방","2","2","0","0","0","0","0"
"20213","11440565","공덕동","CS200024","스포츠클럽","13","13","23","3","0","0","0"
"20213","11440565","공덕동","CS200025","자동차수리","4","6","0","0","0","0","2"
"20213","11440565","공덕동","CS200026","자동차미용","5","5","0","0","0","0","0"
"20213","11440565","공덕동","CS200027","모터사이클수리","3","3","0","0","0","0","0"
"20213","11440565","공덕동","CS200028","미용실","63","69","1","1","0","0","6"
"20213","11440565","공덕동","CS200029","네일숍","8","8","0","0","0","0","0"
"20213","11440565","공덕동","CS200030","피부관리실","16","17","0","0","12","2","1"
"20213","11440565","공덕동","CS200031","세탁소","18","23","0","0","9","2","5"
"20213","11440565","공덕동","CS200032","가전제품수리","7","7","0","0","0","0","0"
"20213","11440565","공덕동","CS200033","부동산중개업","181","181","2","4","2","4","0"
"20213","11440565","공덕동","CS200034","여관","7","7","0","0","14","1","0"
"20213","11440565","공덕동","CS200035","게스트하우스","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS200037","노래방","14","14","0","0","0","0","0"
"20213","11440565","공덕동","CS200038","독서실","5","5","20","1","0","0","0"
"20213","11440565","공덕동","CS200041","사진관","20","20","0","0","0","0","0"
"20213","11440565","공덕동","CS200042","통번역서비스","10","10","10","1","0","0","0"
"20213","11440565","공덕동","CS200043","건축물청소","14","14","0","0","0","0","0"
"20213","11440565","공덕동","CS200044","여행사","50","50","0","0","0","0","0"
"20213","11440565","공덕동","CS200046","의류임대","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS300001","슈퍼마켓","31","41","0","0","7","3","10"
"20213","11440565","공덕동","CS300002","편의점","8","26","0","0","0","0","18"
"20213","11440565","공덕동","CS300003","컴퓨터및주변장치판매","22","22","0","0","0","0","0"
"20213","11440565","공덕동","CS300004","핸드폰","16","16","0","0","0","0","0"
"20213","11440565","공덕동","CS300005","주류도매","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS300006","미곡판매","7","7","0","0","0","0","0"
"20213","11440565","공덕동","CS300007","육류판매","17","17","0","0","0","0","0"
"20213","11440565","공덕동","CS300008","수산물판매","8","8","0","0","0","0","0"
"20213","11440565","공덕동","CS300009","청과상","25","25","0","0","4","1","0"
"20213","11440565","공덕동","CS300010","반찬가게","28","28","0","0","4","1","0"
"20213","11440565","공덕동","CS300011","일반의류","55","55","9","5","6","3","0"
"20213","11440565","공덕동","CS300013","유아의류","3","4","0","0","0","0","1"
"20213","11440565","공덕동","CS300014","신발","4","4","0","0","0","0","0"
"20213","11440565","공덕동","CS300015","가방","4","4","0","0","0","0","0"
"20213","11440565","공덕동","CS300016","안경","2","3","0","0","0","0","1"
"20213","11440565","공덕동","CS300017","시계및귀금속","4","4","0","0","0","0","0"
"20213","11440565","공덕동","CS300018","의약품","30","31","7","2","3","1","1"
"20213","11440565","공덕동","CS300019","의료기기","10","10","0","0","0","0","0"
"20213","11440565","공덕동","CS300020","서적","7","7","0","0","0","0","0"
"20213","11440565","공덕동","CS300021","문구","11","11","0","0","0","0","0"
"20213","11440565","공덕동","CS300022","화장품","46","49","2","1","0","0","3"
"20213","11440565","공덕동","CS300023","미용재료","4","4","25","1","0","0","0"
"20213","11440565","공덕동","CS300024","운동/경기용품","10","10","0","0","0","0","0"
"20213","11440565","공덕동","CS300025","자전거 및 기타운송장비","2","2","0","0","0","0","0"
"20213","11440565","공덕동","CS300026","완구","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS300027","섬유제품","8","8","0","0","0","0","0"
"20213","11440565","공덕동","CS300028","화초","14","14","0","0","0","0","0"
"20213","11440565","공덕동","CS300029","애완동물","4","5","0","0","0","0","1"
"20213","11440565","공덕동","CS300030","중고가구","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS300031","가구","20","20","0","0","0","0","0"
"20213","11440565","공덕동","CS300032","가전제품","6","6","0","0","0","0","0"
"20213","11440565","공덕동","CS300033","철물점","10","10","0","0","0","0","0"
"20213","11440565","공덕동","CS300034","악기","3","3","0","0","0","0","0"
"20213","11440565","공덕동","CS300035","인테리어","18","18","0","0","0","0","0"
"20213","11440565","공덕동","CS300036","조명용품","13","13","0","0","0","0","0"
"20213","11440565","공덕동","CS300038","자동차부품","5","5","0","0","20","1","0"
"20213","11440565","공덕동","CS300039","모터사이클및부품","3","3","0","0","0","0","0"
"20213","11440565","공덕동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20213","11440565","공덕동","CS300041","예술품","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS300042","주유소","1","1","0","0","0","0","0"
"20213","11440565","공덕동","CS300043","전자상거래업","69","69","4","3","1","1","0"
"20213","11440585","도화동","CS100001","한식음식점","151","167","2","4","4","7","16"
"20213","11440585","도화동","CS100002","중식음식점","16","19","0","0","0","0","3"
"20213","11440585","도화동","CS100003","일식음식점","17","20","0","0","0","0","3"
"20213","11440585","도화동","CS100004","양식음식점","16","18","11","2","0","0","2"
"20213","11440585","도화동","CS100005","제과점","13","21","0","0","10","2","8"
"20213","11440585","도화동","CS100006","패스트푸드점","8","15","13","2","7","1","7"
"20213","11440585","도화동","CS100007","치킨전문점","8","20","5","1","0","0","12"
"20213","11440585","도화동","CS100008","분식전문점","26","37","5","2","3","1","11"
"20213","11440585","도화동","CS100009","호프-간이주점","67","76","1","1","7","5","9"
"20213","11440585","도화동","CS100010","커피-음료","37","60","2","1","3","2","23"
"20213","11440585","도화동","CS200001","일반교습학원","35","42","0","0","0","0","7"
"20213","11440585","도화동","CS200002","외국어학원","8","8","0","0","0","0","0"
"20213","11440585","도화동","CS200003","예술학원","32","33","0","0","3","1","1"
"20213","11440585","도화동","CS200005","스포츠 강습","26","30","0","0","0","0","4"
"20213","11440585","도화동","CS200006","일반의원","44","44","0","0","0","0","0"
"20213","11440585","도화동","CS200007","치과의원","17","17","0","0","0","0","0"
"20213","11440585","도화동","CS200008","한의원","15","15","0","0","0","0","0"
"20213","11440585","도화동","CS200009","동물병원","2","2","0","0","0","0","0"
"20213","11440585","도화동","CS200010","변호사사무소","4","4","0","0","0","0","0"
"20213","11440585","도화동","CS200011","변리사사무소","2","2","50","1","50","1","0"
"20213","11440585","도화동","CS200012","법무사사무소","5","5","0","0","0","0","0"
"20213","11440585","도화동","CS200013","기타법무서비스","12","12","0","0","0","0","0"
"20213","11440585","도화동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20213","11440585","도화동","CS200015","세무사사무소","13","13","0","0","0","0","0"
"20213","11440585","도화동","CS200016","당구장","9","9","0","0","0","0","0"
"20213","11440585","도화동","CS200017","골프연습장","7","7","0","0","0","0","0"
"20213","11440585","도화동","CS200018","볼링장","1","1","0","0","0","0","0"
"20213","11440585","도화동","CS200019","PC방","2","2","0","0","0","0","0"
"20213","11440585","도화동","CS200021","기타오락장","1","2","0","0","0","0","1"
"20213","11440585","도화동","CS200022","복권방","2","2","0","0","0","0","0"
"20213","11440585","도화동","CS200023","통신기기수리","1","1","0","0","0","0","0"
