"기준_년분기_코드","행정동_코드","행정동_코드_명","서비스_업종_코드","서비스_업종_코드_명","점포_수","유사_업종_점포_수","개업_율","개업_점포_수","폐업_률","폐업_점포_수","프랜차이즈_점포_수"
"20222","11710720","잠실7동","CS200017","골프연습장","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS200024","스포츠클럽","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS200025","자동차수리","0","1","0","0","0","0","1"
"20222","11710720","잠실7동","CS200028","미용실","9","9","0","0","0","0","0"
"20222","11710720","잠실7동","CS200029","네일숍","3","3","33","1","0","0","0"
"20222","11710720","잠실7동","CS200030","피부관리실","6","6","17","1","0","0","0"
"20222","11710720","잠실7동","CS200031","세탁소","4","5","0","0","0","0","1"
"20222","11710720","잠실7동","CS200032","가전제품수리","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS200033","부동산중개업","23","23","0","0","0","0","0"
"20222","11710720","잠실7동","CS200034","여관","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS200038","독서실","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS200041","사진관","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS200042","통번역서비스","5","5","0","0","0","0","0"
"20222","11710720","잠실7동","CS200043","건축물청소","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS200044","여행사","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS300001","슈퍼마켓","10","13","0","0","0","0","3"
"20222","11710720","잠실7동","CS300002","편의점","0","1","0","0","100","1","1"
"20222","11710720","잠실7동","CS300004","핸드폰","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS300007","육류판매","6","6","17","1","0","0","0"
"20222","11710720","잠실7동","CS300008","수산물판매","3","3","33","1","0","0","0"
"20222","11710720","잠실7동","CS300009","청과상","2","3","0","0","0","0","1"
"20222","11710720","잠실7동","CS300010","반찬가게","3","4","0","0","0","0","1"
"20222","11710720","잠실7동","CS300011","일반의류","25","25","12","3","4","1","0"
"20222","11710720","잠실7동","CS300015","가방","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS300017","시계및귀금속","5","5","0","0","0","0","0"
"20222","11710720","잠실7동","CS300018","의약품","4","4","0","0","0","0","0"
"20222","11710720","잠실7동","CS300021","문구","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS300022","화장품","5","7","0","0","0","0","2"
"20222","11710720","잠실7동","CS300027","섬유제품","0","1","0","0","0","0","1"
"20222","11710720","잠실7동","CS300028","화초","2","2","0","0","50","1","0"
"20222","11710720","잠실7동","CS300031","가구","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS300034","악기","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS300035","인테리어","3","3","0","0","0","0","0"
"20222","11710720","잠실7동","CS300036","조명용품","2","2","0","0","0","0","0"
"20222","11710720","잠실7동","CS300041","예술품","1","1","0","0","0","0","0"
"20222","11710720","잠실7동","CS300043","전자상거래업","12","12","0","0","0","0","0"
"20222","11740515","강일동","CS100001","한식음식점","40","50","0","0","0","0","10"
"20222","11740515","강일동","CS100002","중식음식점","4","5","0","0","0","0","1"
"20222","11740515","강일동","CS100003","일식음식점","4","6","0","0","0","0","2"
"20222","11740515","강일동","CS100004","양식음식점","5","6","0","0","0","0","1"
"20222","11740515","강일동","CS100005","제과점","3","10","0","0","0","0","7"
"20222","11740515","강일동","CS100006","패스트푸드점","4","11","0","0","9","1","7"
"20222","11740515","강일동","CS100007","치킨전문점","5","16","6","1","6","1","11"
"20222","11740515","강일동","CS100008","분식전문점","11","19","0","0","16","3","8"
"20222","11740515","강일동","CS100009","호프-간이주점","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS100010","커피-음료","12","26","12","3","0","0","14"
"20222","11740515","강일동","CS200001","일반교습학원","94","110","4","4","0","0","16"
"20222","11740515","강일동","CS200002","외국어학원","8","9","0","0","0","0","1"
"20222","11740515","강일동","CS200003","예술학원","35","40","3","1","0","0","5"
"20222","11740515","강일동","CS200004","컴퓨터학원","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS200005","스포츠 강습","27","27","0","0","0","0","0"
"20222","11740515","강일동","CS200006","일반의원","19","19","5","1","5","1","0"
"20222","11740515","강일동","CS200007","치과의원","14","14","0","0","0","0","0"
"20222","11740515","강일동","CS200008","한의원","8","8","0","0","0","0","0"
"20222","11740515","강일동","CS200009","동물병원","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS200012","법무사사무소","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS200013","기타법무서비스","3","3","33","1","0","0","0"
"20222","11740515","강일동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200015","세무사사무소","3","3","33","1","0","0","0"
"20222","11740515","강일동","CS200016","당구장","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS200017","골프연습장","3","4","25","1","0","0","1"
"20222","11740515","강일동","CS200019","PC방","2","3","0","0","0","0","1"
"20222","11740515","강일동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200022","복권방","4","4","0","0","0","0","0"
"20222","11740515","강일동","CS200023","통신기기수리","3","3","0","0","0","0","0"
"20222","11740515","강일동","CS200024","스포츠클럽","9","9","0","0","0","0","0"
"20222","11740515","강일동","CS200025","자동차수리","7","7","0","0","0","0","0"
"20222","11740515","강일동","CS200026","자동차미용","5","7","14","1","0","0","2"
"20222","11740515","강일동","CS200028","미용실","27","31","0","0","0","0","4"
"20222","11740515","강일동","CS200029","네일숍","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200030","피부관리실","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS200031","세탁소","12","15","0","0","0","0","3"
"20222","11740515","강일동","CS200032","가전제품수리","12","12","0","0","0","0","0"
"20222","11740515","강일동","CS200033","부동산중개업","47","47","6","3","0","0","0"
"20222","11740515","강일동","CS200037","노래방","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200038","독서실","3","7","0","0","0","0","4"
"20222","11740515","강일동","CS200041","사진관","8","8","13","1","0","0","0"
"20222","11740515","강일동","CS200042","통번역서비스","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200043","건축물청소","22","22","9","2","5","1","0"
"20222","11740515","강일동","CS200044","여행사","2","2","0","0","50","1","0"
"20222","11740515","강일동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200046","의류임대","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS200047","가정용품임대","5","5","0","0","0","0","0"
"20222","11740515","강일동","CS300001","슈퍼마켓","15","28","0","0","0","0","13"
"20222","11740515","강일동","CS300002","편의점","10","28","0","0","0","0","18"
"20222","11740515","강일동","CS300003","컴퓨터및주변장치판매","7","7","0","0","0","0","0"
"20222","11740515","강일동","CS300004","핸드폰","9","9","0","0","0","0","0"
"20222","11740515","강일동","CS300005","주류도매","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS300006","미곡판매","23","23","0","0","0","0","0"
"20222","11740515","강일동","CS300007","육류판매","9","9","0","0","0","0","0"
"20222","11740515","강일동","CS300008","수산물판매","7","7","0","0","0","0","0"
"20222","11740515","강일동","CS300009","청과상","17","17","0","0","0","0","0"
"20222","11740515","강일동","CS300010","반찬가게","14","17","0","0","0","0","3"
"20222","11740515","강일동","CS300011","일반의류","11","11","0","0","18","2","0"
"20222","11740515","강일동","CS300015","가방","4","4","0","0","0","0","0"
"20222","11740515","강일동","CS300016","안경","4","6","17","1","0","0","2"
"20222","11740515","강일동","CS300017","시계및귀금속","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS300018","의약품","17","20","5","1","0","0","3"
"20222","11740515","강일동","CS300019","의료기기","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS300020","서적","6","6","0","0","0","0","0"
"20222","11740515","강일동","CS300021","문구","6","8","13","1","0","0","2"
"20222","11740515","강일동","CS300022","화장품","11","11","0","0","0","0","0"
"20222","11740515","강일동","CS300023","미용재료","5","5","0","0","0","0","0"
"20222","11740515","강일동","CS300024","운동/경기용품","3","3","0","0","0","0","0"
"20222","11740515","강일동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS300028","화초","7","7","0","0","0","0","0"
"20222","11740515","강일동","CS300029","애완동물","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS300031","가구","3","3","0","0","0","0","0"
"20222","11740515","강일동","CS300032","가전제품","1","1","0","0","0","0","0"
"20222","11740515","강일동","CS300034","악기","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS300035","인테리어","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS300036","조명용품","3","3","0","0","0","0","0"
"20222","11740515","강일동","CS300038","자동차부품","3","3","0","0","0","0","0"
"20222","11740515","강일동","CS300040","재생용품 판매점","5","5","0","0","0","0","0"
"20222","11740515","강일동","CS300041","예술품","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS300042","주유소","2","2","0","0","0","0","0"
"20222","11740515","강일동","CS300043","전자상거래업","51","51","4","2","10","5","0"
"20222","11740520","상일동","CS100001","한식음식점","80","86","1","1","1","1","6"
"20222","11740520","상일동","CS100002","중식음식점","8","9","0","0","0","0","1"
"20222","11740520","상일동","CS100003","일식음식점","12","12","0","0","0","0","0"
"20222","11740520","상일동","CS100004","양식음식점","3","4","0","0","0","0","1"
"20222","11740520","상일동","CS100005","제과점","11","17","0","0","0","0","6"
"20222","11740520","상일동","CS100006","패스트푸드점","8","12","8","1","0","0","4"
"20222","11740520","상일동","CS100007","치킨전문점","1","11","9","1","0","0","10"
"20222","11740520","상일동","CS100008","분식전문점","9","23","4","1","4","1","14"
"20222","11740520","상일동","CS100009","호프-간이주점","16","19","11","2","5","1","3"
"20222","11740520","상일동","CS100010","커피-음료","40","49","8","4","10","5","9"
"20222","11740520","상일동","CS200001","일반교습학원","47","57","2","1","2","1","10"
"20222","11740520","상일동","CS200002","외국어학원","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS200003","예술학원","29","31","3","1","0","0","2"
"20222","11740520","상일동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS200005","스포츠 강습","14","14","0","0","0","0","0"
"20222","11740520","상일동","CS200006","일반의원","7","7","0","0","0","0","0"
"20222","11740520","상일동","CS200007","치과의원","10","10","0","0","0","0","0"
"20222","11740520","상일동","CS200008","한의원","4","4","0","0","0","0","0"
"20222","11740520","상일동","CS200009","동물병원","2","2","0","0","0","0","0"
"20222","11740520","상일동","CS200013","기타법무서비스","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS200015","세무사사무소","5","5","0","0","0","0","0"
"20222","11740520","상일동","CS200016","당구장","6","6","17","1","0","0","0"
"20222","11740520","상일동","CS200017","골프연습장","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS200019","PC방","2","3","0","0","0","0","1"
"20222","11740520","상일동","CS200021","기타오락장","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS200024","스포츠클럽","6","6","17","1","0","0","0"
"20222","11740520","상일동","CS200025","자동차수리","6","7","0","0","0","0","1"
"20222","11740520","상일동","CS200026","자동차미용","2","2","0","0","0","0","0"
"20222","11740520","상일동","CS200028","미용실","19","22","0","0","0","0","3"
"20222","11740520","상일동","CS200029","네일숍","7","7","14","1","0","0","0"
"20222","11740520","상일동","CS200030","피부관리실","5","6","0","0","0","0","1"
"20222","11740520","상일동","CS200031","세탁소","8","12","8","1","0","0","4"
"20222","11740520","상일동","CS200032","가전제품수리","6","6","17","1","0","0","0"
"20222","11740520","상일동","CS200033","부동산중개업","129","130","2","2","2","2","1"
"20222","11740520","상일동","CS200035","게스트하우스","0","0","0","0","0","1","0"
"20222","11740520","상일동","CS200037","노래방","9","9","0","0","0","0","0"
"20222","11740520","상일동","CS200038","독서실","4","6","0","0","0","0","2"
"20222","11740520","상일동","CS200041","사진관","8","8","13","1","0","0","0"
"20222","11740520","상일동","CS200042","통번역서비스","5","5","0","0","0","0","0"
"20222","11740520","상일동","CS200043","건축물청소","13","14","0","0","0","0","1"
"20222","11740520","상일동","CS300001","슈퍼마켓","25","34","0","0","3","1","9"
"20222","11740520","상일동","CS300002","편의점","4","15","7","1","0","0","11"
"20222","11740520","상일동","CS300003","컴퓨터및주변장치판매","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS300004","핸드폰","9","9","11","1","0","0","0"
"20222","11740520","상일동","CS300005","주류도매","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS300006","미곡판매","8","8","0","0","0","0","0"
"20222","11740520","상일동","CS300007","육류판매","15","15","0","0","7","1","0"
"20222","11740520","상일동","CS300008","수산물판매","11","11","0","0","0","0","0"
"20222","11740520","상일동","CS300009","청과상","10","10","10","1","0","0","0"
"20222","11740520","상일동","CS300010","반찬가게","15","16","19","3","0","0","1"
"20222","11740520","상일동","CS300011","일반의류","19","19","0","0","5","1","0"
"20222","11740520","상일동","CS300012","한복점","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS300013","유아의류","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS300016","안경","5","5","0","0","0","0","0"
"20222","11740520","상일동","CS300017","시계및귀금속","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS300018","의약품","13","14","0","0","0","0","1"
"20222","11740520","상일동","CS300019","의료기기","2","2","0","0","0","0","0"
"20222","11740520","상일동","CS300020","서적","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS300021","문구","6","6","17","1","0","0","0"
"20222","11740520","상일동","CS300022","화장품","13","15","13","2","0","0","2"
"20222","11740520","상일동","CS300023","미용재료","2","2","0","0","0","0","0"
"20222","11740520","상일동","CS300024","운동/경기용품","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS300028","화초","21","21","0","0","5","1","0"
"20222","11740520","상일동","CS300029","애완동물","2","5","20","1","0","0","3"
"20222","11740520","상일동","CS300030","중고가구","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS300031","가구","5","5","0","0","0","0","0"
"20222","11740520","상일동","CS300032","가전제품","2","2","0","0","0","0","0"
"20222","11740520","상일동","CS300033","철물점","7","7","0","0","0","0","0"
"20222","11740520","상일동","CS300035","인테리어","6","6","0","0","0","0","0"
"20222","11740520","상일동","CS300036","조명용품","11","11","0","0","0","0","0"
"20222","11740520","상일동","CS300038","자동차부품","4","4","0","0","0","0","0"
"20222","11740520","상일동","CS300040","재생용품 판매점","3","3","0","0","0","0","0"
"20222","11740520","상일동","CS300041","예술품","1","1","0","0","0","0","0"
"20222","11740520","상일동","CS300042","주유소","2","2","0","0","0","0","0"
"20222","11740520","상일동","CS300043","전자상거래업","44","44","2","1","2","1","0"
"20222","11740530","명일1동","CS100001","한식음식점","113","132","5","6","2","3","19"
"20222","11740530","명일1동","CS100002","중식음식점","12","13","8","1","8","1","1"
"20222","11740530","명일1동","CS100003","일식음식점","10","14","0","0","0","0","4"
"20222","11740530","명일1동","CS100004","양식음식점","10","10","0","0","0","0","0"
"20222","11740530","명일1동","CS100005","제과점","16","23","0","0","4","1","7"
"20222","11740530","명일1동","CS100006","패스트푸드점","6","20","0","0","0","0","14"
"20222","11740530","명일1동","CS100007","치킨전문점","8","24","13","3","13","3","16"
"20222","11740530","명일1동","CS100008","분식전문점","36","46","4","2","0","0","10"
"20222","11740530","명일1동","CS100009","호프-간이주점","30","37","5","2","3","1","7"
"20222","11740530","명일1동","CS100010","커피-음료","53","68","6","4","4","3","15"
"20222","11740530","명일1동","CS200001","일반교습학원","99","113","2","2","1","1","14"
"20222","11740530","명일1동","CS200002","외국어학원","4","4","25","1","0","0","0"
"20222","11740530","명일1동","CS200003","예술학원","39","41","2","1","2","1","2"
"20222","11740530","명일1동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS200005","스포츠 강습","36","36","11","4","0","0","0"
"20222","11740530","명일1동","CS200006","일반의원","36","36","0","0","0","0","0"
"20222","11740530","명일1동","CS200007","치과의원","24","24","4","1","0","0","0"
"20222","11740530","명일1동","CS200008","한의원","26","26","0","0","0","0","0"
"20222","11740530","명일1동","CS200009","동물병원","4","4","0","0","0","0","0"
"20222","11740530","명일1동","CS200012","법무사사무소","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS200013","기타법무서비스","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200014","회계사사무소","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200015","세무사사무소","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200016","당구장","10","10","10","1","20","2","0"
"20222","11740530","명일1동","CS200017","골프연습장","7","7","14","1","0","0","0"
"20222","11740530","명일1동","CS200019","PC방","5","5","0","0","0","0","0"
"20222","11740530","명일1동","CS200020","전자게임장","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200022","복권방","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200023","통신기기수리","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200024","스포츠클럽","12","15","7","1","0","0","3"
"20222","11740530","명일1동","CS200025","자동차수리","9","10","10","1","0","0","1"
"20222","11740530","명일1동","CS200026","자동차미용","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS200028","미용실","72","80","0","0","1","1","8"
"20222","11740530","명일1동","CS200029","네일숍","24","24","0","0","4","1","0"
"20222","11740530","명일1동","CS200030","피부관리실","21","21","0","0","0","0","0"
"20222","11740530","명일1동","CS200031","세탁소","10","15","0","0","0","0","5"
"20222","11740530","명일1동","CS200032","가전제품수리","5","5","0","0","20","1","0"
"20222","11740530","명일1동","CS200033","부동산중개업","81","81","0","0","3","2","0"
"20222","11740530","명일1동","CS200034","여관","4","4","0","0","0","0","0"
"20222","11740530","명일1동","CS200036","고시원","2","2","50","1","0","0","0"
"20222","11740530","명일1동","CS200037","노래방","23","23","0","0","0","0","0"
"20222","11740530","명일1동","CS200038","독서실","18","22","0","0","0","0","4"
"20222","11740530","명일1동","CS200041","사진관","5","5","0","0","0","0","0"
"20222","11740530","명일1동","CS200042","통번역서비스","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS200043","건축물청소","11","11","9","1","9","1","0"
"20222","11740530","명일1동","CS200044","여행사","8","8","0","0","0","0","0"
"20222","11740530","명일1동","CS200045","비디오/서적임대","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS200047","가정용품임대","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS300001","슈퍼마켓","19","25","8","2","8","2","6"
"20222","11740530","명일1동","CS300002","편의점","3","17","6","1","0","0","14"
"20222","11740530","명일1동","CS300003","컴퓨터및주변장치판매","3","3","0","0","33","1","0"
"20222","11740530","명일1동","CS300004","핸드폰","32","33","0","0","0","0","1"
"20222","11740530","명일1동","CS300006","미곡판매","8","8","0","0","0","0","0"
"20222","11740530","명일1동","CS300007","육류판매","19","19","16","3","26","5","0"
"20222","11740530","명일1동","CS300008","수산물판매","17","17","0","0","6","1","0"
"20222","11740530","명일1동","CS300009","청과상","27","27","7","2","0","0","0"
"20222","11740530","명일1동","CS300010","반찬가게","23","24","4","1","0","0","1"
"20222","11740530","명일1동","CS300011","일반의류","114","114","1","1","4","4","0"
"20222","11740530","명일1동","CS300012","한복점","3","3","0","0","0","0","0"
"20222","11740530","명일1동","CS300013","유아의류","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS300014","신발","5","5","0","0","0","0","0"
"20222","11740530","명일1동","CS300015","가방","7","7","29","2","0","0","0"
"20222","11740530","명일1동","CS300016","안경","7","12","8","1","8","1","5"
"20222","11740530","명일1동","CS300017","시계및귀금속","11","11","0","0","0","0","0"
"20222","11740530","명일1동","CS300018","의약품","25","27","4","1","0","0","2"
"20222","11740530","명일1동","CS300019","의료기기","10","11","0","0","0","0","1"
"20222","11740530","명일1동","CS300020","서적","11","12","0","0","0","0","1"
"20222","11740530","명일1동","CS300021","문구","6","8","0","0","0","0","2"
"20222","11740530","명일1동","CS300022","화장품","24","27","0","0","4","1","3"
"20222","11740530","명일1동","CS300023","미용재료","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS300024","운동/경기용품","5","5","0","0","0","0","0"
"20222","11740530","명일1동","CS300025","자전거 및 기타운송장비","3","3","0","0","0","0","0"
"20222","11740530","명일1동","CS300026","완구","1","1","0","0","0","0","0"
"20222","11740530","명일1동","CS300027","섬유제품","9","9","0","0","0","0","0"
"20222","11740530","명일1동","CS300028","화초","11","11","0","0","0","0","0"
"20222","11740530","명일1동","CS300029","애완동물","5","5","0","0","0","0","0"
"20222","11740530","명일1동","CS300031","가구","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS300032","가전제품","7","7","0","0","0","0","0"
"20222","11740530","명일1동","CS300033","철물점","3","3","0","0","0","0","0"
"20222","11740530","명일1동","CS300035","인테리어","3","3","0","0","0","0","0"
"20222","11740530","명일1동","CS300036","조명용품","8","8","0","0","0","0","0"
"20222","11740530","명일1동","CS300038","자동차부품","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS300040","재생용품 판매점","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS300041","예술품","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS300042","주유소","2","2","0","0","0","0","0"
"20222","11740530","명일1동","CS300043","전자상거래업","98","98","45","44","3","3","0"
"20222","11740540","명일2동","CS100001","한식음식점","50","62","3","2","3","2","12"
"20222","11740540","명일2동","CS100002","중식음식점","5","6","17","1","0","0","1"
"20222","11740540","명일2동","CS100003","일식음식점","7","12","8","1","17","2","5"
"20222","11740540","명일2동","CS100004","양식음식점","6","17","0","0","0","0","11"
"20222","11740540","명일2동","CS100005","제과점","14","22","0","0","0","0","8"
"20222","11740540","명일2동","CS100006","패스트푸드점","2","18","0","0","6","1","16"
"20222","11740540","명일2동","CS100007","치킨전문점","3","10","0","0","0","0","7"
"20222","11740540","명일2동","CS100008","분식전문점","16","30","3","1","10","3","14"
"20222","11740540","명일2동","CS100009","호프-간이주점","7","8","13","1","0","0","1"
"20222","11740540","명일2동","CS100010","커피-음료","25","36","3","1","6","2","11"
"20222","11740540","명일2동","CS200001","일반교습학원","257","271","2","5","2","4","14"
"20222","11740540","명일2동","CS200002","외국어학원","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS200003","예술학원","25","27","4","1","4","1","2"
"20222","11740540","명일2동","CS200004","컴퓨터학원","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS200005","스포츠 강습","15","16","6","1","0","0","1"
"20222","11740540","명일2동","CS200006","일반의원","33","33","3","1","0","0","0"
"20222","11740540","명일2동","CS200007","치과의원","17","17","0","0","0","0","0"
"20222","11740540","명일2동","CS200008","한의원","10","10","0","0","0","0","0"
"20222","11740540","명일2동","CS200009","동물병원","3","3","0","0","0","0","0"
"20222","11740540","명일2동","CS200012","법무사사무소","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS200014","회계사사무소","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS200015","세무사사무소","2","2","0","0","0","0","0"
"20222","11740540","명일2동","CS200016","당구장","10","10","0","0","10","1","0"
"20222","11740540","명일2동","CS200017","골프연습장","5","5","0","0","0","0","0"
"20222","11740540","명일2동","CS200019","PC방","5","6","17","1","17","1","1"
"20222","11740540","명일2동","CS200021","기타오락장","2","2","0","0","0","0","0"
"20222","11740540","명일2동","CS200024","스포츠클럽","7","8","0","0","0","0","1"
"20222","11740540","명일2동","CS200025","자동차수리","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS200027","모터사이클수리","2","2","0","0","50","1","0"
"20222","11740540","명일2동","CS200028","미용실","31","36","0","0","3","1","5"
"20222","11740540","명일2동","CS200029","네일숍","11","11","0","0","9","1","0"
"20222","11740540","명일2동","CS200030","피부관리실","13","13","0","0","0","0","0"
"20222","11740540","명일2동","CS200031","세탁소","8","10","0","0","0","0","2"
"20222","11740540","명일2동","CS200032","가전제품수리","3","3","0","0","0","0","0"
"20222","11740540","명일2동","CS200033","부동산중개업","62","62","2","1","0","0","0"
"20222","11740540","명일2동","CS200034","여관","2","2","0","0","0","0","0"
"20222","11740540","명일2동","CS200037","노래방","5","6","0","0","17","1","1"
"20222","11740540","명일2동","CS200038","독서실","12","19","5","1","11","2","7"
"20222","11740540","명일2동","CS200041","사진관","3","3","33","1","0","0","0"
"20222","11740540","명일2동","CS200042","통번역서비스","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS200043","건축물청소","4","5","0","0","0","0","1"
"20222","11740540","명일2동","CS200044","여행사","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS200047","가정용품임대","3","3","0","0","0","0","0"
"20222","11740540","명일2동","CS300001","슈퍼마켓","7","11","0","0","9","1","4"
"20222","11740540","명일2동","CS300002","편의점","4","18","6","1","0","0","14"
"20222","11740540","명일2동","CS300003","컴퓨터및주변장치판매","6","6","0","0","0","0","0"
"20222","11740540","명일2동","CS300004","핸드폰","11","12","8","1","0","0","1"
"20222","11740540","명일2동","CS300006","미곡판매","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS300007","육류판매","8","8","13","1","0","0","0"
"20222","11740540","명일2동","CS300008","수산물판매","2","2","0","0","0","0","0"
"20222","11740540","명일2동","CS300009","청과상","7","7","0","0","0","0","0"
"20222","11740540","명일2동","CS300010","반찬가게","7","8","13","1","0","0","1"
"20222","11740540","명일2동","CS300011","일반의류","49","49","0","0","0","0","0"
"20222","11740540","명일2동","CS300014","신발","2","3","0","0","0","0","1"
"20222","11740540","명일2동","CS300015","가방","3","3","0","0","0","0","0"
"20222","11740540","명일2동","CS300016","안경","4","6","0","0","17","1","2"
"20222","11740540","명일2동","CS300017","시계및귀금속","2","2","0","0","0","0","0"
"20222","11740540","명일2동","CS300018","의약품","27","32","3","1","0","0","5"
"20222","11740540","명일2동","CS300019","의료기기","8","8","0","0","0","0","0"
"20222","11740540","명일2동","CS300020","서적","12","12","0","0","8","1","0"
"20222","11740540","명일2동","CS300021","문구","7","7","0","0","0","0","0"
"20222","11740540","명일2동","CS300022","화장품","21","24","0","0","0","0","3"
"20222","11740540","명일2동","CS300023","미용재료","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS300024","운동/경기용품","8","8","38","3","0","0","0"
"20222","11740540","명일2동","CS300025","자전거 및 기타운송장비","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS300026","완구","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS300027","섬유제품","4","4","0","0","0","0","0"
"20222","11740540","명일2동","CS300028","화초","14","14","7","1","0","0","0"
"20222","11740540","명일2동","CS300029","애완동물","2","2","0","0","0","0","0"
"20222","11740540","명일2동","CS300030","중고가구","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS300031","가구","10","10","0","0","0","0","0"
"20222","11740540","명일2동","CS300032","가전제품","3","3","0","0","0","0","0"
"20222","11740540","명일2동","CS300033","철물점","3","3","0","0","33","1","0"
"20222","11740540","명일2동","CS300035","인테리어","5","5","0","0","0","0","0"
"20222","11740540","명일2동","CS300036","조명용품","10","10","0","0","0","0","0"
"20222","11740540","명일2동","CS300037","중고차판매","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS300038","자동차부품","5","5","0","0","0","0","0"
"20222","11740540","명일2동","CS300041","예술품","1","1","0","0","100","1","0"
"20222","11740540","명일2동","CS300042","주유소","1","1","0","0","0","0","0"
"20222","11740540","명일2동","CS300043","전자상거래업","20","20","0","0","15","3","0"
"20222","11740550","고덕1동","CS100001","한식음식점","34","37","3","1","3","1","3"
